symbol,timestamp,open,high,low,close,volume
512100.SH,2021-01-04T10:05:00+08:00,0.946,0.946,0.946,0.946,16250.0
512100.SH,2021-01-04T10:06:00+08:00,0.947,0.947,0.946,0.946,10686.0
512100.SH,2021-01-04T10:07:00+08:00,0.946,0.947,0.946,0.947,11478.0
512100.SH,2021-01-04T10:08:00+08:00,0.947,0.948,0.947,0.948,32304.0
512100.SH,2021-01-04T10:09:00+08:00,0.947,0.947,0.947,0.947,59.0
512100.SH,2021-01-04T10:10:00+08:00,0.946,0.947,0.946,0.947,5200.0
512100.SH,2021-01-04T10:11:00+08:00,0.947,0.947,0.947,0.947,3100.0
512100.SH,2021-01-04T10:12:00+08:00,0.948,0.948,0.948,0.948,205.0
512100.SH,2021-01-04T10:13:00+08:00,0.948,0.948,0.948,0.948,700.0
512100.SH,2021-01-04T10:14:00+08:00,0.947,0.947,0.947,0.947,9950.0
512100.SH,2021-01-04T10:15:00+08:00,0.947,0.947,0.946,0.946,20650.0
512100.SH,2021-01-04T10:16:00+08:00,0.947,0.947,0.947,0.947,17099.0
512100.SH,2021-01-04T10:17:00+08:00,0.947,0.947,0.947,0.947,0.0
512100.SH,2021-01-04T10:18:00+08:00,0.948,0.948,0.948,0.948,3.0
512100.SH,2021-01-04T10:19:00+08:00,0.948,0.948,0.948,0.948,0.0
512100.SH,2021-01-04T10:20:00+08:00,0.947,0.948,0.947,0.948,30090.0
512100.SH,2021-01-04T10:21:00+08:00,0.948,0.948,0.947,0.947,22181.0
512100.SH,2021-01-04T10:22:00+08:00,0.948,0.949,0.948,0.948,21301.0
512100.SH,2021-01-04T10:23:00+08:00,0.949,0.949,0.949,0.949,1675.0
512100.SH,2021-01-04T10:24:00+08:00,0.949,0.949,0.949,0.949,2843.0
512100.SH,2021-01-04T10:25:00+08:00,0.949,0.949,0.949,0.949,1496.0
512100.SH,2021-01-04T10:26:00+08:00,0.949,0.95,0.949,0.95,1319.0
512100.SH,2021-01-04T10:27:00+08:00,0.95,0.95,0.95,0.95,621.0
512100.SH,2021-01-04T10:28:00+08:00,0.949,0.949,0.949,0.949,5053.0
512100.SH,2021-01-04T10:29:00+08:00,0.95,0.95,0.949,0.949,293.0
512100.SH,2021-01-04T10:30:00+08:00,0.95,0.95,0.949,0.949,1985.0
512100.SH,2021-01-04T10:31:00+08:00,0.95,0.951,0.95,0.951,14716.0
512100.SH,2021-01-04T10:32:00+08:00,0.95,0.951,0.95,0.951,1759.0
512100.SH,2021-01-04T10:33:00+08:00,0.951,0.951,0.951,0.951,300.0
512100.SH,2021-01-04T10:34:00+08:00,0.951,0.951,0.951,0.951,21.0
512100.SH,2021-01-04T10:35:00+08:00,0.951,0.951,0.951,0.951,0.0
512100.SH,2021-01-04T10:36:00+08:00,0.951,0.951,0.951,0.951,0.0
512100.SH,2021-01-04T10:37:00+08:00,0.951,0.951,0.951,0.951,0.0
512100.SH,2021-01-04T10:38:00+08:00,0.95,0.951,0.95,0.95,9006.0
512100.SH,2021-01-04T10:39:00+08:00,0.949,0.949,0.949,0.949,127.0
512100.SH,2021-01-04T10:40:00+08:00,0.949,0.949,0.949,0.949,0.0
512100.SH,2021-01-04T10:41:00+08:00,0.949,0.949,0.949,0.949,129.0
512100.SH,2021-01-04T10:42:00+08:00,0.949,0.949,0.949,0.949,35636.0
512100.SH,2021-01-04T10:43:00+08:00,0.949,0.949,0.949,0.949,0.0
512100.SH,2021-01-04T10:44:00+08:00,0.95,0.95,0.95,0.95,6631.0
512100.SH,2021-01-04T10:45:00+08:00,0.95,0.95,0.95,0.95,15160.0
512100.SH,2021-01-04T10:46:00+08:00,0.951,0.951,0.95,0.95,6014.0
512100.SH,2021-01-04T10:47:00+08:00,0.951,0.951,0.95,0.95,0.0
512100.SH,2021-01-04T10:48:00+08:00,0.95,0.95,0.95,0.95,3000.0
512100.SH,2021-01-04T10:49:00+08:00,0.95,0.95,0.95,0.95,0.0
512100.SH,2021-01-04T10:50:00+08:00,0.95,0.95,0.95,0.95,100.0
512100.SH,2021-01-04T10:51:00+08:00,0.95,0.95,0.949,0.95,528.0
512100.SH,2021-01-04T10:52:00+08:00,0.95,0.951,0.95,0.951,821.0
512100.SH,2021-01-04T10:53:00+08:00,0.95,0.951,0.95,0.951,0.0
512100.SH,2021-01-04T10:54:00+08:00,0.95,0.95,0.95,0.95,500.0
512100.SH,2021-01-04T10:55:00+08:00,0.951,0.952,0.951,0.951,5672.0
512100.SH,2021-01-04T10:56:00+08:00,0.951,0.951,0.951,0.951,500.0
512100.SH,2021-01-04T10:57:00+08:00,0.951,0.951,0.951,0.951,1522.0
512100.SH,2021-01-04T10:58:00+08:00,0.951,0.952,0.951,0.951,521.0
512100.SH,2021-01-04T10:59:00+08:00,0.951,0.952,0.951,0.951,0.0
512100.SH,2021-01-04T11:00:00+08:00,0.952,0.952,0.951,0.951,1006.0
512100.SH,2021-01-04T11:01:00+08:00,0.952,0.952,0.952,0.952,2131.0
512100.SH,2021-01-04T11:02:00+08:00,0.952,0.952,0.952,0.952,1906.0
512100.SH,2021-01-04T11:03:00+08:00,0.952,0.952,0.952,0.952,50.0
512100.SH,2021-01-04T11:04:00+08:00,0.953,0.953,0.952,0.953,211.0
512100.SH,2021-01-04T11:05:00+08:00,0.953,0.953,0.953,0.953,1.0
512100.SH,2021-01-04T11:06:00+08:00,0.953,0.953,0.953,0.953,1637.0
512100.SH,2021-01-04T11:07:00+08:00,0.953,0.953,0.953,0.953,14069.0
512100.SH,2021-01-04T11:08:00+08:00,0.953,0.954,0.953,0.953,21370.0
512100.SH,2021-01-04T11:09:00+08:00,0.954,0.954,0.954,0.954,1055.0
512100.SH,2021-01-04T11:10:00+08:00,0.953,0.953,0.953,0.953,101.0
512100.SH,2021-01-04T11:11:00+08:00,0.953,0.953,0.953,0.953,0.0
512100.SH,2021-01-04T11:12:00+08:00,0.953,0.953,0.953,0.953,505.0
512100.SH,2021-01-04T11:13:00+08:00,0.953,0.953,0.953,0.953,51.0
512100.SH,2021-01-04T11:14:00+08:00,0.953,0.953,0.953,0.953,100.0
512100.SH,2021-01-04T11:15:00+08:00,0.953,0.953,0.953,0.953,0.0
512100.SH,2021-01-04T11:16:00+08:00,0.954,0.954,0.954,0.954,2231.0
512100.SH,2021-01-04T11:17:00+08:00,0.954,0.954,0.954,0.954,2440.0
512100.SH,2021-01-04T11:18:00+08:00,0.954,0.954,0.954,0.954,0.0
512100.SH,2021-01-04T11:19:00+08:00,0.954,0.954,0.954,0.954,40.0
512100.SH,2021-01-04T11:20:00+08:00,0.953,0.954,0.953,0.954,133.0
512100.SH,2021-01-04T11:21:00+08:00,0.953,0.953,0.953,0.953,3181.0
512100.SH,2021-01-04T11:22:00+08:00,0.953,0.953,0.953,0.953,55.0
512100.SH,2021-01-04T11:23:00+08:00,0.954,0.954,0.954,0.954,6665.0
512100.SH,2021-01-04T11:24:00+08:00,0.954,0.954,0.954,0.954,3019.0
512100.SH,2021-01-04T11:25:00+08:00,0.954,0.954,0.954,0.954,0.0
512100.SH,2021-01-04T11:26:00+08:00,0.954,0.954,0.954,0.954,0.0
512100.SH,2021-01-04T11:27:00+08:00,0.954,0.954,0.954,0.954,2.0
512100.SH,2021-01-04T11:28:00+08:00,0.954,0.954,0.954,0.954,0.0
512100.SH,2021-01-04T11:29:00+08:00,0.954,0.954,0.954,0.954,0.0
512100.SH,2021-01-04T11:30:00+08:00,0.954,0.954,0.954,0.954,0.0
512100.SH,2021-01-04T13:01:00+08:00,0.954,0.956,0.954,0.955,6658.0
512100.SH,2021-01-04T13:02:00+08:00,0.955,0.956,0.955,0.956,4092.0
512100.SH,2021-01-04T13:03:00+08:00,0.955,0.956,0.955,0.956,409.0
512100.SH,2021-01-04T13:04:00+08:00,0.955,0.956,0.955,0.956,0.0
512100.SH,2021-01-04T13:05:00+08:00,0.955,0.956,0.955,0.956,0.0
512100.SH,2021-01-04T13:06:00+08:00,0.955,0.956,0.955,0.956,0.0
512100.SH,2021-01-04T13:07:00+08:00,0.955,0.956,0.955,0.956,0.0
512100.SH,2021-01-04T13:08:00+08:00,0.955,0.956,0.955,0.956,0.0
512100.SH,2021-01-04T13:09:00+08:00,0.955,0.956,0.955,0.956,0.0
512100.SH,2021-01-04T13:10:00+08:00,0.955,0.956,0.955,0.956,0.0
512100.SH,2021-01-04T13:11:00+08:00,0.956,0.956,0.956,0.956,100.0
512100.SH,2021-01-04T13:12:00+08:00,0.956,0.956,0.955,0.955,152.0
512100.SH,2021-01-04T13:13:00+08:00,0.955,0.956,0.955,0.956,590.0
512100.SH,2021-01-04T13:14:00+08:00,0.955,0.956,0.955,0.956,0.0
512100.SH,2021-01-04T13:15:00+08:00,0.955,0.955,0.955,0.955,100.0
512100.SH,2021-01-04T13:16:00+08:00,0.954,0.955,0.954,0.955,403.0
512100.SH,2021-01-04T13:17:00+08:00,0.954,0.955,0.954,0.955,1493.0
512100.SH,2021-01-04T13:18:00+08:00,0.955,0.955,0.955,0.955,644.0
512100.SH,2021-01-04T13:19:00+08:00,0.955,0.955,0.955,0.955,623.0
512100.SH,2021-01-04T13:20:00+08:00,0.955,0.957,0.955,0.957,11970.0
512100.SH,2021-01-04T13:21:00+08:00,0.957,0.957,0.957,0.957,503.0
512100.SH,2021-01-04T13:22:00+08:00,0.956,0.956,0.956,0.956,4.0
512100.SH,2021-01-04T13:23:00+08:00,0.956,0.956,0.956,0.956,915.0
512100.SH,2021-01-04T13:24:00+08:00,0.956,0.957,0.956,0.957,877.0
512100.SH,2021-01-04T13:25:00+08:00,0.956,0.956,0.955,0.955,3305.0
512100.SH,2021-01-04T13:26:00+08:00,0.955,0.955,0.955,0.955,594.0
512100.SH,2021-01-04T13:27:00+08:00,0.955,0.956,0.955,0.955,702.0
512100.SH,2021-01-04T13:28:00+08:00,0.955,0.955,0.955,0.955,292.0
512100.SH,2021-01-04T13:29:00+08:00,0.955,0.956,0.955,0.956,2355.0
512100.SH,2021-01-04T13:30:00+08:00,0.955,0.955,0.955,0.955,368.0
512100.SH,2021-01-04T13:31:00+08:00,0.955,0.955,0.955,0.955,774.0
512100.SH,2021-01-04T13:32:00+08:00,0.955,0.955,0.955,0.955,330.0
512100.SH,2021-01-04T13:33:00+08:00,0.955,0.955,0.955,0.955,5253.0
512100.SH,2021-01-04T13:34:00+08:00,0.955,0.955,0.953,0.953,12945.0
512100.SH,2021-01-04T13:35:00+08:00,0.953,0.953,0.952,0.952,570.0
512100.SH,2021-01-04T13:36:00+08:00,0.953,0.953,0.952,0.953,292.0
512100.SH,2021-01-04T13:37:00+08:00,0.952,0.953,0.952,0.953,2302.0
512100.SH,2021-01-04T13:38:00+08:00,0.954,0.954,0.953,0.953,303.0
512100.SH,2021-01-04T13:39:00+08:00,0.953,0.954,0.953,0.954,2426.0
512100.SH,2021-01-04T13:40:00+08:00,0.954,0.954,0.953,0.953,519.0
512100.SH,2021-01-04T13:41:00+08:00,0.953,0.953,0.953,0.953,18252.0
512100.SH,2021-01-04T13:42:00+08:00,0.953,0.953,0.953,0.953,23843.0
512100.SH,2021-01-04T13:43:00+08:00,0.953,0.953,0.953,0.953,0.0
512100.SH,2021-01-04T13:44:00+08:00,0.954,0.954,0.954,0.954,311.0
512100.SH,2021-01-04T13:45:00+08:00,0.954,0.954,0.954,0.954,302.0
512100.SH,2021-01-04T13:46:00+08:00,0.954,0.954,0.954,0.954,947.0
512100.SH,2021-01-04T13:47:00+08:00,0.954,0.954,0.953,0.953,599.0
512100.SH,2021-01-04T13:48:00+08:00,0.953,0.954,0.953,0.954,656.0
512100.SH,2021-01-04T13:49:00+08:00,0.953,0.954,0.953,0.954,3651.0
512100.SH,2021-01-04T13:50:00+08:00,0.954,0.954,0.954,0.954,37635.0
512100.SH,2021-01-04T13:51:00+08:00,0.954,0.954,0.954,0.954,624.0
512100.SH,2021-01-04T13:52:00+08:00,0.954,0.956,0.954,0.956,8895.0
512100.SH,2021-01-04T13:53:00+08:00,0.955,0.955,0.955,0.955,22.0
512100.SH,2021-01-04T13:54:00+08:00,0.955,0.955,0.955,0.955,3250.0
512100.SH,2021-01-04T13:55:00+08:00,0.956,0.956,0.956,0.956,23.0
512100.SH,2021-01-04T13:56:00+08:00,0.956,0.956,0.956,0.956,598.0
512100.SH,2021-01-04T13:57:00+08:00,0.956,0.956,0.956,0.956,231.0
512100.SH,2021-01-04T13:58:00+08:00,0.955,0.956,0.955,0.956,23643.0
512100.SH,2021-01-04T13:59:00+08:00,0.956,0.956,0.956,0.956,6.0
512100.SH,2021-01-04T14:00:00+08:00,0.956,0.956,0.956,0.956,0.0
512100.SH,2021-01-04T14:01:00+08:00,0.956,0.956,0.956,0.956,1045.0
512100.SH,2021-01-04T14:02:00+08:00,0.955,0.955,0.955,0.955,105.0
512100.SH,2021-01-04T14:03:00+08:00,0.955,0.955,0.955,0.955,82.0
512100.SH,2021-01-04T14:04:00+08:00,0.955,0.955,0.955,0.955,5654.0
512100.SH,2021-01-04T14:05:00+08:00,0.955,0.955,0.955,0.955,0.0
512100.SH,2021-01-04T14:06:00+08:00,0.954,0.954,0.954,0.954,890.0
512100.SH,2021-01-04T14:07:00+08:00,0.954,0.954,0.954,0.954,659.0
512100.SH,2021-01-04T14:08:00+08:00,0.954,0.955,0.954,0.955,23944.0
512100.SH,2021-01-04T14:09:00+08:00,0.956,0.956,0.956,0.956,6684.0
512100.SH,2021-01-04T14:10:00+08:00,0.956,0.956,0.956,0.956,4561.0
512100.SH,2021-01-04T14:11:00+08:00,0.956,0.956,0.956,0.956,858.0
512100.SH,2021-01-04T14:12:00+08:00,0.956,0.956,0.956,0.956,0.0
512100.SH,2021-01-04T14:13:00+08:00,0.956,0.956,0.956,0.956,0.0
512100.SH,2021-01-04T14:14:00+08:00,0.956,0.956,0.956,0.956,2733.0
512100.SH,2021-01-04T14:15:00+08:00,0.956,0.956,0.956,0.956,550.0
512100.SH,2021-01-04T14:16:00+08:00,0.956,0.956,0.956,0.956,0.0
512100.SH,2021-01-04T14:17:00+08:00,0.956,0.956,0.956,0.956,2089.0
512100.SH,2021-01-04T14:18:00+08:00,0.957,0.957,0.957,0.957,12.0
512100.SH,2021-01-04T14:19:00+08:00,0.957,0.957,0.957,0.957,76.0
512100.SH,2021-01-04T14:20:00+08:00,0.957,0.957,0.957,0.957,9.0
512100.SH,2021-01-04T14:21:00+08:00,0.957,0.957,0.957,0.957,16.0
512100.SH,2021-01-04T14:22:00+08:00,0.956,0.958,0.956,0.957,12300.0
512100.SH,2021-01-04T14:23:00+08:00,0.958,0.958,0.958,0.958,188.0
512100.SH,2021-01-04T14:24:00+08:00,0.957,0.957,0.957,0.957,3529.0
512100.SH,2021-01-04T14:25:00+08:00,0.957,0.957,0.957,0.957,75.0
512100.SH,2021-01-04T14:26:00+08:00,0.958,0.958,0.958,0.958,200.0
512100.SH,2021-01-04T14:27:00+08:00,0.958,0.958,0.958,0.958,2330.0
512100.SH,2021-01-04T14:28:00+08:00,0.958,0.958,0.958,0.958,14201.0
512100.SH,2021-01-04T14:29:00+08:00,0.958,0.958,0.958,0.958,0.0
512100.SH,2021-01-04T14:30:00+08:00,0.957,0.957,0.957,0.957,373.0
512100.SH,2021-01-04T14:31:00+08:00,0.958,0.958,0.958,0.958,14481.0
512100.SH,2021-01-04T14:32:00+08:00,0.959,0.959,0.957,0.958,887.0
512100.SH,2021-01-04T14:33:00+08:00,0.959,0.959,0.957,0.958,0.0
512100.SH,2021-01-04T14:34:00+08:00,0.959,0.959,0.957,0.958,0.0
512100.SH,2021-01-04T14:35:00+08:00,0.959,0.959,0.957,0.958,0.0
512100.SH,2021-01-04T14:36:00+08:00,0.957,0.957,0.957,0.957,1000.0
512100.SH,2021-01-04T14:37:00+08:00,0.958,0.958,0.958,0.958,2.0
512100.SH,2021-01-04T14:38:00+08:00,0.957,0.958,0.957,0.957,161.0
512100.SH,2021-01-04T14:39:00+08:00,0.958,0.958,0.958,0.958,15.0
512100.SH,2021-01-04T14:40:00+08:00,0.958,0.958,0.957,0.957,4721.0
512100.SH,2021-01-04T14:41:00+08:00,0.958,0.958,0.957,0.957,512.0
512100.SH,2021-01-04T14:42:00+08:00,0.958,0.958,0.957,0.957,0.0
512100.SH,2021-01-04T14:43:00+08:00,0.957,0.957,0.957,0.957,12.0
512100.SH,2021-01-04T14:44:00+08:00,0.957,0.957,0.957,0.957,17.0
512100.SH,2021-01-04T14:45:00+08:00,0.957,0.957,0.957,0.957,65.0
512100.SH,2021-01-04T14:46:00+08:00,0.957,0.957,0.956,0.957,3475.0
512100.SH,2021-01-04T14:47:00+08:00,0.957,0.957,0.956,0.957,0.0
512100.SH,2021-01-04T14:48:00+08:00,0.957,0.957,0.957,0.957,167.0
512100.SH,2021-01-04T14:49:00+08:00,0.956,0.956,0.956,0.956,792.0
512100.SH,2021-01-04T14:50:00+08:00,0.956,0.956,0.956,0.956,3611.0
512100.SH,2021-01-04T14:51:00+08:00,0.956,0.956,0.954,0.955,32132.0
512100.SH,2021-01-04T14:52:00+08:00,0.955,0.955,0.955,0.955,1744.0
512100.SH,2021-01-04T14:53:00+08:00,0.955,0.955,0.955,0.955,1869.0
512100.SH,2021-01-04T14:54:00+08:00,0.955,0.956,0.955,0.955,17619.0
512100.SH,2021-01-04T14:55:00+08:00,0.955,0.956,0.955,0.956,13081.0
512100.SH,2021-01-04T14:56:00+08:00,0.954,0.954,0.954,0.954,35.0
512100.SH,2021-01-04T14:57:00+08:00,0.955,0.956,0.955,0.956,150.0
512100.SH,2021-01-04T14:58:00+08:00,0.955,0.956,0.955,0.956,1698.0
512100.SH,2021-01-04T14:59:00+08:00,0.956,0.956,0.956,0.956,40.0
512100.SH,2021-01-04T15:00:00+08:00,0.956,0.956,0.956,0.956,339.0
512100.SH,2021-01-05T09:30:00+08:00,0.954,0.954,0.954,0.954,1580.0
512100.SH,2021-01-05T09:31:00+08:00,0.953,0.953,0.952,0.953,6000.0
512100.SH,2021-01-05T09:32:00+08:00,0.953,0.954,0.953,0.954,24071.0
512100.SH,2021-01-05T09:33:00+08:00,0.956,0.956,0.954,0.954,18959.0
512100.SH,2021-01-05T09:34:00+08:00,0.955,0.955,0.955,0.955,10.0
512100.SH,2021-01-05T09:35:00+08:00,0.954,0.955,0.954,0.955,12506.0
512100.SH,2021-01-05T09:36:00+08:00,0.956,0.956,0.955,0.955,4195.0
512100.SH,2021-01-05T09:37:00+08:00,0.956,0.956,0.955,0.956,3733.0
512100.SH,2021-01-05T09:38:00+08:00,0.956,0.957,0.956,0.957,492.0
512100.SH,2021-01-05T09:39:00+08:00,0.957,0.958,0.957,0.958,2370.0
512100.SH,2021-01-05T09:40:00+08:00,0.958,0.958,0.957,0.957,4507.0
512100.SH,2021-01-05T09:41:00+08:00,0.958,0.958,0.957,0.957,4326.0
512100.SH,2021-01-05T09:42:00+08:00,0.958,0.958,0.957,0.958,910.0
512100.SH,2021-01-05T09:43:00+08:00,0.958,0.958,0.958,0.958,200.0
512100.SH,2021-01-05T09:44:00+08:00,0.957,0.957,0.957,0.957,174.0
512100.SH,2021-01-05T09:45:00+08:00,0.957,0.957,0.957,0.957,3812.0
512100.SH,2021-01-05T09:46:00+08:00,0.956,0.957,0.956,0.956,8690.0
512100.SH,2021-01-05T09:47:00+08:00,0.955,0.955,0.955,0.955,36.0
512100.SH,2021-01-05T09:48:00+08:00,0.955,0.955,0.955,0.955,16120.0
512100.SH,2021-01-05T09:49:00+08:00,0.955,0.955,0.954,0.955,22250.0
512100.SH,2021-01-05T09:50:00+08:00,0.956,0.956,0.956,0.956,180.0
512100.SH,2021-01-05T09:51:00+08:00,0.955,0.955,0.955,0.955,14732.0
512100.SH,2021-01-05T09:52:00+08:00,0.955,0.957,0.955,0.957,12034.0
512100.SH,2021-01-05T09:53:00+08:00,0.957,0.959,0.957,0.958,31926.0
512100.SH,2021-01-05T09:54:00+08:00,0.958,0.958,0.957,0.957,6981.0
512100.SH,2021-01-05T09:55:00+08:00,0.957,0.957,0.957,0.957,7.0
512100.SH,2021-01-05T09:56:00+08:00,0.957,0.957,0.956,0.956,6918.0
512100.SH,2021-01-05T09:57:00+08:00,0.956,0.956,0.956,0.956,16315.0
512100.SH,2021-01-05T09:58:00+08:00,0.956,0.956,0.955,0.956,19300.0
512100.SH,2021-01-05T09:59:00+08:00,0.956,0.957,0.956,0.957,24886.0
512100.SH,2021-01-05T10:00:00+08:00,0.957,0.958,0.957,0.957,20731.0
512100.SH,2021-01-05T10:01:00+08:00,0.958,0.958,0.957,0.957,18660.0
512100.SH,2021-01-05T10:02:00+08:00,0.958,0.958,0.957,0.957,0.0
512100.SH,2021-01-05T10:03:00+08:00,0.958,0.958,0.958,0.958,10.0
512100.SH,2021-01-05T10:04:00+08:00,0.958,0.958,0.958,0.958,5179.0
512100.SH,2021-01-05T10:05:00+08:00,0.959,0.959,0.958,0.958,3573.0
512100.SH,2021-01-05T10:06:00+08:00,0.958,0.96,0.958,0.959,22745.0
512100.SH,2021-01-05T10:07:00+08:00,0.96,0.96,0.96,0.96,37.0
512100.SH,2021-01-05T10:08:00+08:00,0.96,0.96,0.959,0.959,11728.0
512100.SH,2021-01-05T10:09:00+08:00,0.96,0.96,0.96,0.96,4883.0
512100.SH,2021-01-05T10:10:00+08:00,0.961,0.961,0.961,0.961,1001.0
512100.SH,2021-01-05T10:11:00+08:00,0.961,0.961,0.96,0.96,275.0
512100.SH,2021-01-05T10:12:00+08:00,0.961,0.961,0.96,0.96,8024.0
512100.SH,2021-01-05T10:13:00+08:00,0.961,0.961,0.961,0.961,700.0
512100.SH,2021-01-05T10:14:00+08:00,0.961,0.961,0.96,0.96,215.0
512100.SH,2021-01-05T10:15:00+08:00,0.96,0.96,0.96,0.96,5328.0
512100.SH,2021-01-05T10:16:00+08:00,0.96,0.96,0.959,0.959,1414.0
512100.SH,2021-01-05T10:17:00+08:00,0.959,0.96,0.958,0.958,1264.0
512100.SH,2021-01-05T10:18:00+08:00,0.959,0.96,0.958,0.959,10898.0
512100.SH,2021-01-05T10:19:00+08:00,0.959,0.959,0.959,0.959,484.0
512100.SH,2021-01-05T10:20:00+08:00,0.959,0.959,0.959,0.959,329.0
512100.SH,2021-01-05T10:21:00+08:00,0.959,0.959,0.959,0.959,176.0
512100.SH,2021-01-05T10:22:00+08:00,0.959,0.959,0.958,0.958,450.0
512100.SH,2021-01-05T10:23:00+08:00,0.958,0.958,0.958,0.958,175.0
512100.SH,2021-01-05T10:24:00+08:00,0.958,0.958,0.957,0.957,1243.0
512100.SH,2021-01-05T10:25:00+08:00,0.957,0.957,0.957,0.957,5434.0
512100.SH,2021-01-05T10:26:00+08:00,0.956,0.956,0.956,0.956,106.0
512100.SH,2021-01-05T10:27:00+08:00,0.956,0.956,0.956,0.956,756.0
512100.SH,2021-01-05T10:28:00+08:00,0.956,0.957,0.956,0.957,645.0
512100.SH,2021-01-05T10:29:00+08:00,0.956,0.956,0.955,0.955,350.0
512100.SH,2021-01-05T10:30:00+08:00,0.956,0.956,0.956,0.956,1446.0
512100.SH,2021-01-05T10:31:00+08:00,0.956,0.956,0.956,0.956,165.0
512100.SH,2021-01-05T10:32:00+08:00,0.956,0.957,0.956,0.957,6907.0
512100.SH,2021-01-05T10:33:00+08:00,0.956,0.957,0.956,0.957,0.0
512100.SH,2021-01-05T10:34:00+08:00,0.957,0.958,0.957,0.958,3107.0
512100.SH,2021-01-05T10:35:00+08:00,0.957,0.958,0.957,0.957,10790.0
512100.SH,2021-01-05T10:36:00+08:00,0.957,0.958,0.957,0.958,3656.0
512100.SH,2021-01-05T10:37:00+08:00,0.957,0.958,0.957,0.958,5899.0
512100.SH,2021-01-05T10:38:00+08:00,0.957,0.958,0.957,0.958,0.0
512100.SH,2021-01-05T10:39:00+08:00,0.957,0.957,0.956,0.956,210.0
512100.SH,2021-01-05T10:40:00+08:00,0.956,0.956,0.956,0.956,3.0
512100.SH,2021-01-05T10:41:00+08:00,0.955,0.956,0.955,0.956,3098.0
512100.SH,2021-01-05T10:42:00+08:00,0.955,0.956,0.955,0.956,0.0
512100.SH,2021-01-05T10:43:00+08:00,0.955,0.956,0.955,0.956,0.0
512100.SH,2021-01-05T10:44:00+08:00,0.956,0.956,0.955,0.955,2756.0
512100.SH,2021-01-05T10:45:00+08:00,0.955,0.955,0.955,0.955,9195.0
512100.SH,2021-01-05T10:46:00+08:00,0.956,0.956,0.955,0.955,242.0
512100.SH,2021-01-05T10:47:00+08:00,0.955,0.955,0.955,0.955,191.0
512100.SH,2021-01-05T10:48:00+08:00,0.956,0.956,0.956,0.956,11101.0
512100.SH,2021-01-05T10:49:00+08:00,0.956,0.956,0.956,0.956,3314.0
