contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,trading_status
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 09:30:02.900000,457.4,2,472.0,15,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 09:33:28.900000,474.0,6,476.6,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 09:45:11.900000,518.2,1,520.2,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 09:45:14.900000,514.2,6,517.2,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 09:53:07.900000,509.2,12,511.0,1,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 09:53:09.900000,510.0,6,513.0,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 10:02:08.400000,499.6,6,501.2,1,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 10:02:12.400000,500.6,12,503.0,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 10:23:24.900000,476.6,12,479.8,18,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 10:25:20.400000,478.0,12,480.2,12,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 10:52:50.400000,490.4,6,492.2,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 11:14:17.400000,526.0,3,528.8,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 11:15:10.900000,524.8,6,527.0,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 11:15:20.400000,522.0,12,524.4,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 11:18:59.900000,526.0,6,527.6,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 11:24:30.400000,514.8,4,518.2,30,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 11:29:15.900000,504.6,6,508.0,12,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 13:00:09.900000,497.6,2,505.2,8,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 13:20:02.900000,505.4,11,507.4,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 14:00:20.400000,502.6,2,504.6,1,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 14:00:21.400000,503.2,12,506.2,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 14:06:02.400000,512.2,15,514.0,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 14:28:24.400000,508.8,12,510.0,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 14:28:39.400000,506.4,12,508.6,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 14:28:42.400000,505.0,6,507.0,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 14:36:22.400000,515.4,6,516.8,12,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 14:36:31.400000,513.6,6,515.8,6,TRADING
MO2408-C-4150,C,4150.0,2024-08-16,2024-07-26 15:23:40.400000,511.6,1,524.2,1,AUCTION_OR_NONCONTINUOUS
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 09:30:08.900000,411.0,2,426.0,15,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 09:50:03.400000,463.2,1,465.2,9,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 09:50:50.400000,461.6,6,464.4,6,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 09:53:08.400000,461.4,9,462.2,1,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 09:53:09.400000,459.6,6,464.8,6,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 09:58:05.900000,464.2,6,466.8,6,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 10:04:42.400000,445.8,6,449.2,6,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 10:08:22.400000,448.6,6,452.2,12,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 10:24:54.400000,430.6,12,433.6,5,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 10:26:36.900000,433.8,6,437.4,6,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 10:43:03.900000,443.2,6,445.0,1,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 10:46:25.400000,445.0,1,447.2,6,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 11:03:33.400000,454.2,6,456.4,6,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 11:14:17.400000,477.8,6,479.8,6,TRADING
MO2408-C-4200,C,4200.0,2024-08-16,2024-07-26 11:14:18.900000,477.8,4,482.4,12,TRADING
