contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,trading_status
MO2509-C-4000,C,4000.0,2025-09-19,2025-08-18 13:19:01.500000,3222.4,6,3230.0,6,TRADING
MO2509-C-4100,C,4100.0,2025-09-19,2025-08-18 09:36:20.500000,3011.2,6,3018.0,6,TRADING
MO2509-C-4100,C,4100.0,2025-09-19,2025-08-18 13:41:04.500000,3124.6,6,3130.0,6,TRADING
MO2509-C-4100,C,4100.0,2025-09-19,2025-08-18 14:59:59.999000,3030.8,1,3126.6,1,TRADING
MO2509-C-4200,C,4200.0,2025-09-19,2025-08-18 10:40:57.500000,2991.4,6,2998.6,6,TRADING
MO2509-C-4200,C,4200.0,2025-09-19,2025-08-18 11:19:35.500000,3011.6,9,3016.8,6,TRADING
MO2509-C-4200,C,4200.0,2025-09-19,2025-08-18 13:20:59.000000,3021.4,12,3026.8,6,TRADING
MO2509-C-4200,C,4200.0,2025-09-19,2025-08-18 14:59:59.999000,2933.4,1,3027.0,1,TRADING
MO2509-C-4300,C,4300.0,2025-09-19,2025-08-18 11:16:03.500000,2906.8,6,2911.4,6,TRADING
MO2509-C-4400,C,4400.0,2025-09-19,2025-08-18 09:43:55.500000,2710.0,6,2716.4,2,TRADING
MO2509-C-4400,C,4400.0,2025-09-19,2025-08-18 10:40:57.500000,2793.4,6,2799.0,6,TRADING
MO2509-C-4400,C,4400.0,2025-09-19,2025-08-18 11:19:03.500000,2814.8,9,2820.4,6,TRADING
MO2509-C-4400,C,4400.0,2025-09-19,2025-08-18 13:16:41.500000,2825.0,6,2832.2,6,TRADING
MO2509-C-4400,C,4400.0,2025-09-19,2025-08-18 13:17:05.500000,2825.8,1,2832.2,6,TRADING
MO2509-C-4400,C,4400.0,2025-09-19,2025-08-18 14:59:59.999000,2738.8,1,2827.8,1,TRADING
MO2509-C-4500,C,4500.0,2025-09-19,2025-08-18 10:40:57.500000,2692.4,6,2698.4,6,TRADING
MO2509-C-4500,C,4500.0,2025-09-19,2025-08-18 13:41:04.500000,2725.8,6,2731.2,6,TRADING
MO2509-C-4500,C,4500.0,2025-09-19,2025-08-18 14:08:08.500000,2700.4,12,2706.0,6,TRADING
MO2509-C-4600,C,4600.0,2025-09-19,2025-08-18 09:33:13.000000,2529.0,6,2535.4,2,TRADING
MO2509-C-4600,C,4600.0,2025-09-19,2025-08-18 13:17:11.500000,2627.8,6,2633.2,6,TRADING
MO2509-C-4600,C,4600.0,2025-09-19,2025-08-18 13:20:58.000000,2622.8,6,2628.8,6,TRADING
MO2509-C-4600,C,4600.0,2025-09-19,2025-08-18 13:27:53.000000,2606.2,6,2611.4,6,TRADING
MO2509-C-4600,C,4600.0,2025-09-19,2025-08-18 13:32:10.500000,2621.6,6,2627.2,6,TRADING
MO2509-C-4600,C,4600.0,2025-09-19,2025-08-18 13:46:01.000000,2616.6,6,2620.6,6,TRADING
MO2509-C-4600,C,4600.0,2025-09-19,2025-08-18 13:57:13.000000,2593.4,6,2599.6,12,TRADING
MO2509-C-4600,C,4600.0,2025-09-19,2025-08-18 14:07:22.000000,2606.4,6,2611.6,6,TRADING
MO2509-C-4600,C,4600.0,2025-09-19,2025-08-18 14:18:45.500000,2549.8,6,2555.0,6,TRADING
MO2509-C-4600,C,4600.0,2025-09-19,2025-08-18 14:59:59.999000,2535.6,1,2628.8,1,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 09:33:13.000000,2428.2,6,2436.0,2,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 09:33:20.500000,2424.8,6,2431.6,2,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 09:43:54.500000,2412.2,6,2417.0,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 09:59:08.500000,2452.4,6,2457.6,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 10:31:38.500000,2482.8,6,2489.2,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 10:36:32.500000,2492.6,6,2497.2,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 10:40:57.500000,2493.4,6,2498.2,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 10:41:43.000000,2491.4,6,2497.0,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 10:46:06.000000,2494.6,6,2499.6,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 11:11:04.500000,2503.4,12,2507.8,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 11:11:20.000000,2499.0,6,2504.4,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 11:14:06.500000,2502.4,6,2506.0,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 11:16:03.000000,2509.6,6,2513.0,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 13:25:03.000000,2514.2,6,2520.2,12,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 13:25:25.000000,2511.8,6,2517.0,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 13:55:10.500000,2495.4,6,2500.0,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 13:57:03.000000,2489.2,6,2495.6,12,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 14:00:01.500000,2496.0,6,2501.0,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 14:01:07.500000,2499.2,6,2503.8,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 14:02:41.000000,2505.4,12,2510.4,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 14:05:17.000000,2510.0,12,2514.0,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 14:08:08.500000,2501.2,6,2506.0,6,TRADING
MO2509-C-4700,C,4700.0,2025-09-19,2025-08-18 14:59:59.999000,2439.2,1,2529.4,1,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 09:34:22.500000,2319.4,6,2324.0,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 09:36:18.500000,2317.8,1,2322.0,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 10:13:09.500000,2371.0,6,2378.4,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 10:23:08.500000,2363.4,6,2368.4,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 10:31:38.500000,2383.4,6,2389.0,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 10:35:40.000000,2397.8,6,2403.4,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 10:35:51.000000,2395.2,12,2401.8,12,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 10:55:13.000000,2399.2,6,2405.8,18,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 11:16:03.000000,2410.0,6,2414.0,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 13:09:05.500000,2437.8,6,2444.2,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 13:09:53.000000,2436.4,6,2442.2,12,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 13:45:17.500000,2417.4,6,2424.0,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 14:03:17.500000,2407.2,5,2414.0,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 14:08:08.500000,2401.0,6,2405.6,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 14:21:07.000000,2357.2,6,2363.8,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 14:30:48.000000,2377.4,6,2384.2,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 14:33:13.000000,2371.6,6,2377.2,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 14:35:03.000000,2369.6,6,2374.6,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 14:44:02.500000,2396.2,1,2400.4,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 14:44:41.500000,2393.0,12,2398.8,6,TRADING
MO2509-C-4800,C,4800.0,2025-09-19,2025-08-18 14:59:59.999000,2340.4,1,2430.2,1,TRADING
MO2509-C-4900,C,4900.0,2025-09-19,2025-08-18 11:02:02.500000,2310.4,2,2316.4,6,TRADING
MO2509-C-4900,C,4900.0,2025-09-19,2025-08-18 14:37:56.500000,2285.0,6,2290.4,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 10:54:26.500000,2193.6,6,2199.6,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 11:14:32.000000,2206.4,12,2211.2,4,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:00:34.500000,2246.6,6,2255.0,12,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:01:25.500000,2248.8,12,2254.2,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:02:02.000000,2247.4,1,2255.0,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:02:23.500000,2245.4,1,2251.6,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:03:57.000000,2242.6,6,2248.0,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:11:23.500000,2236.2,11,2241.2,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:16:28.000000,2227.2,6,2232.8,12,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:17:22.500000,2229.6,6,2235.8,18,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:20:43.000000,2227.0,1,2232.2,12,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:20:55.000000,2225.0,6,2230.8,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:34:01.500000,2223.4,6,2229.0,12,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 13:41:04.500000,2226.8,6,2231.4,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 14:27:13.500000,2177.0,6,2182.4,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 14:28:01.500000,2168.0,12,2172.6,6,TRADING
MO2509-C-5000,C,5000.0,2025-09-19,2025-08-18 14:59:59.999000,2141.4,1,2232.6,1,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 09:35:07.000000,1922.4,6,1927.6,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 10:08:17.500000,1951.8,6,1958.8,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 10:14:07.000000,1971.6,6,1975.8,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 10:19:35.500000,1965.6,6,1970.0,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 10:35:23.500000,2000.2,6,2006.8,12,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 11:14:32.000000,2007.2,6,2012.0,4,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 13:02:45.500000,2047.0,3,2053.0,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 13:03:17.000000,2044.8,2,2050.4,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 13:04:24.000000,2041.4,6,2046.6,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 13:04:45.500000,2040.8,1,2046.6,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 13:05:02.000000,2042.2,4,2047.8,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 13:44:56.000000,2012.4,6,2018.0,12,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 13:47:51.500000,2015.6,6,2020.4,4,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 13:58:25.000000,2001.2,6,2004.2,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 14:08:08.500000,2002.2,12,2005.8,6,TRADING
MO2509-C-5200,C,5200.0,2025-09-19,2025-08-18 14:30:35.500000,1975.8,1,1980.8,6,TRADING
