contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,trading_status
MO2505-C-4900,C,4900.0,2025-05-16,2025-04-22 09:36:57.700000,958.8,12,964.2,6,TRADING
MO2505-C-4900,C,4900.0,2025-05-16,2025-04-22 10:50:02.700000,948.8,6,952.6,6,TRADING
MO2505-C-4900,C,4900.0,2025-05-16,2025-04-22 10:51:04.200000,951.2,6,955.2,6,TRADING
MO2505-C-4900,C,4900.0,2025-05-16,2025-04-22 14:59:59.999000,962.2,1,987.4,2,TRADING
MO2505-C-4950,C,4950.0,2025-05-16,2025-04-22 09:57:12.700000,896.2,3,901.4,6,TRADING
MO2505-C-4950,C,4950.0,2025-05-16,2025-04-22 13:32:24.200000,943.4,2,947.4,6,TRADING
MO2505-C-4950,C,4950.0,2025-05-16,2025-04-22 13:32:37.700000,942.4,6,945.4,6,TRADING
MO2505-C-4950,C,4950.0,2025-05-16,2025-04-22 14:59:59.999000,913.0,1,938.2,1,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 09:35:56.700000,855.0,6,860.4,3,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 09:37:19.700000,858.8,3,863.4,6,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 10:50:02.700000,850.8,18,854.6,6,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 10:50:10.700000,852.8,6,857.0,6,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 11:10:04.700000,860.8,6,863.4,6,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 13:02:05.200000,868.6,6,871.4,6,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 13:02:12.700000,865.4,12,868.8,6,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 13:32:23.200000,893.6,6,896.4,15,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 13:32:25.200000,897.2,6,901.2,6,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 13:32:37.200000,893.6,6,897.2,2,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 14:01:27.200000,883.0,6,886.6,6,TRADING
MO2505-C-5000,C,5000.0,2025-05-16,2025-04-22 14:59:59.999000,864.8,1,889.4,1,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 09:34:40.700000,773.0,6,777.2,3,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 09:34:52.200000,770.6,12,776.8,6,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 09:36:57.700000,765.0,3,769.4,12,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 09:43:24.200000,776.0,6,779.2,6,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 10:52:39.700000,763.6,3,766.4,6,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 11:05:16.700000,768.2,6,770.2,3,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 13:05:00.200000,781.6,6,784.4,3,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 13:32:24.200000,797.6,12,801.2,6,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 13:32:37.700000,797.0,1,799.0,6,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 13:34:36.700000,795.6,6,798.6,6,TRADING
MO2505-C-5100,C,5100.0,2025-05-16,2025-04-22 14:59:59.999000,767.2,1,792.2,1,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 09:34:52.700000,675.8,9,680.0,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 09:36:13.700000,665.6,6,668.6,9,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 09:44:39.200000,682.6,3,685.8,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 09:56:09.700000,653.8,6,657.6,12,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 10:04:01.200000,664.6,6,667.2,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 10:52:45.700000,668.4,3,670.6,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 11:03:08.200000,666.0,3,668.6,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 11:05:08.700000,672.0,3,674.6,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 11:10:28.700000,673.4,2,676.2,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 11:13:30.200000,671.8,9,674.6,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 13:02:23.200000,673.8,6,677.6,9,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 13:04:20.700000,682.0,6,685.4,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 13:05:46.200000,682.0,1,685.4,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 13:07:40.700000,680.2,3,683.2,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 13:32:33.700000,702.4,3,705.2,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 14:13:16.200000,708.6,3,712.6,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 14:19:41.700000,695.2,12,698.6,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 14:34:37.200000,685.6,6,688.0,6,TRADING
MO2505-C-5200,C,5200.0,2025-05-16,2025-04-22 14:59:59.999000,677.0,1,696.4,1,TRADING
MO2505-C-5300,C,5300.0,2025-05-16,2025-04-22 09:31:23.200000,591.8,6,595.4,6,TRADING
MO2505-C-5300,C,5300.0,2025-05-16,2025-04-22 09:32:34.700000,584.0,6,586.8,6,TRADING
MO2505-C-5300,C,5300.0,2025-05-16,2025-04-22 09:33:02.200000,579.6,9,582.6,6,TRADING
MO2505-C-5300,C,5300.0,2025-05-16,2025-04-22 09:33:52.200000,575.4,3,579.6,6,TRADING
MO2505-C-5300,C,5300.0,2025-05-16,2025-04-22 09:34:20.700000,581.0,12,584.2,6,TRADING
