contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,trading_status
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 09:46:36.200000,1110.4,6,1116.2,6,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 09:47:23.700000,1114.6,5,1119.0,6,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 13:18:41.200000,1082.8,6,1084.8,2,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 13:18:42.200000,1082.8,6,1086.8,6,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 14:01:07.700000,1049.4,6,1054.4,6,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 14:03:09.200000,1046.2,4,1050.6,6,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 14:08:55.700000,1048.6,5,1053.6,12,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 14:12:15.700000,1043.6,10,1048.0,6,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 14:14:14.700000,1043.6,1,1047.8,6,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 14:38:55.200000,1059.0,6,1062.0,6,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 14:44:36.700000,1068.0,11,1072.8,6,TRADING
MO2511-C-6300,C,6300.0,2025-11-21,2025-11-20 14:59:59.999000,1036.0,1,1063.0,1,TRADING
MO2511-C-6400,C,6400.0,2025-11-21,2025-11-20 09:40:51.200000,1008.6,6,1012.4,6,TRADING
MO2511-C-6400,C,6400.0,2025-11-21,2025-11-20 10:39:09.700000,955.2,6,959.8,6,TRADING
MO2511-C-6400,C,6400.0,2025-11-21,2025-11-20 11:00:07.700000,961.8,6,966.4,12,TRADING
MO2511-C-6400,C,6400.0,2025-11-21,2025-11-20 11:00:14.700000,963.0,6,966.0,6,TRADING
