contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,trading_status
MO2510-C-5800,C,5800.0,2025-10-17,2025-09-22 09:57:42.200000,1537.2,5,1542.0,3,TRADING
MO2510-C-5800,C,5800.0,2025-10-17,2025-09-22 10:18:36.200000,1555.8,6,1560.4,6,TRADING
MO2510-C-5800,C,5800.0,2025-10-17,2025-09-22 10:19:18.200000,1549.6,9,1553.4,6,TRADING
MO2510-C-5800,C,5800.0,2025-10-17,2025-09-22 10:47:21.700000,1561.0,6,1565.4,2,TRADING
MO2510-C-5800,C,5800.0,2025-10-17,2025-09-22 10:50:22.700000,1567.6,6,1572.0,3,TRADING
MO2510-C-5800,C,5800.0,2025-10-17,2025-09-22 11:08:06.700000,1552.0,6,1556.2,6,TRADING
MO2510-C-5800,C,5800.0,2025-10-17,2025-09-22 11:27:14.200000,1557.6,6,1562.6,12,TRADING
MO2510-C-5800,C,5800.0,2025-10-17,2025-09-22 11:27:49.200000,1559.8,6,1563.2,12,TRADING
MO2510-C-5800,C,5800.0,2025-10-17,2025-09-22 13:42:02.700000,1560.2,6,1564.4,6,TRADING
MO2510-C-5900,C,5900.0,2025-10-17,2025-09-22 10:17:43.200000,1460.6,18,1463.8,6,TRADING
MO2510-C-5900,C,5900.0,2025-10-17,2025-09-22 10:18:36.200000,1455.8,6,1460.8,6,TRADING
MO2510-C-5900,C,5900.0,2025-10-17,2025-09-22 10:44:11.700000,1468.6,3,1471.8,6,TRADING
MO2510-C-5900,C,5900.0,2025-10-17,2025-09-22 10:44:25.200000,1467.4,3,1471.8,3,TRADING
MO2510-C-5900,C,5900.0,2025-10-17,2025-09-22 13:35:31.200000,1464.4,6,1468.0,6,TRADING
MO2510-C-5900,C,5900.0,2025-10-17,2025-09-22 13:46:15.200000,1463.4,6,1466.0,6,TRADING
MO2510-C-5900,C,5900.0,2025-10-17,2025-09-22 14:59:59.999000,1475.4,1,1517.0,1,TRADING
MO2510-C-6000,C,6000.0,2025-10-17,2025-09-22 09:31:39.700000,1361.8,5,1368.8,6,TRADING
MO2510-C-6000,C,6000.0,2025-10-17,2025-09-22 10:01:08.700000,1323.8,6,1327.4,3,TRADING
MO2510-C-6000,C,6000.0,2025-10-17,2025-09-22 10:45:30.700000,1368.4,12,1372.6,3,TRADING
MO2510-C-6000,C,6000.0,2025-10-17,2025-09-22 13:21:02.700000,1367.0,6,1371.0,6,TRADING
MO2510-C-6000,C,6000.0,2025-10-17,2025-09-22 14:41:34.200000,1383.4,6,1386.8,5,TRADING
MO2510-C-6000,C,6000.0,2025-10-17,2025-09-22 14:41:40.200000,1382.2,6,1387.0,6,TRADING
