contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,trading_status
MO2503-C-3900,C,3900.0,2025-03-21,2025-03-06 10:52:01.600000,2537.0,6,2542.6,6,TRADING
MO2503-C-3900,C,3900.0,2025-03-21,2025-03-06 14:28:35.600000,2582.8,6,2591.4,6,TRADING
MO2503-C-3900,C,3900.0,2025-03-21,2025-03-06 14:29:40.100000,2582.6,12,2591.0,5,TRADING
MO2503-C-3900,C,3900.0,2025-03-21,2025-03-06 14:31:04.600000,2589.2,6,2597.8,5,TRADING
MO2503-C-4000,C,4000.0,2025-03-21,2025-03-06 14:02:06.600000,2474.8,6,2482.4,3,TRADING
MO2503-C-4000,C,4000.0,2025-03-21,2025-03-06 14:02:21.100000,2478.2,6,2486.2,15,TRADING
MO2503-C-4300,C,4300.0,2025-03-21,2025-03-06 14:32:37.100000,2196.4,12,2203.6,6,TRADING
MO2503-C-4300,C,4300.0,2025-03-21,2025-03-06 14:59:59.999000,2151.0,1,2193.2,1,TRADING
MO2503-C-4600,C,4600.0,2025-03-21,2025-03-06 13:03:56.100000,1869.0,5,1875.6,6,TRADING
MO2503-C-4600,C,4600.0,2025-03-21,2025-03-06 14:33:13.100000,1892.6,5,1900.2,6,TRADING
MO2503-C-4700,C,4700.0,2025-03-21,2025-03-06 10:37:32.100000,1731.0,2,1737.8,6,TRADING
MO2503-C-4700,C,4700.0,2025-03-21,2025-03-06 10:46:04.100000,1729.2,2,1735.0,6,TRADING
MO2503-C-4700,C,4700.0,2025-03-21,2025-03-06 10:46:09.100000,1726.2,6,1733.2,6,TRADING
MO2503-C-4700,C,4700.0,2025-03-21,2025-03-06 14:00:03.100000,1766.6,6,1773.2,6,TRADING
MO2503-C-4700,C,4700.0,2025-03-21,2025-03-06 14:59:59.999000,1753.2,1,1789.4,1,TRADING
MO2503-C-4800,C,4800.0,2025-03-21,2025-03-06 10:11:15.100000,1647.2,6,1653.8,6,TRADING
MO2503-C-4800,C,4800.0,2025-03-21,2025-03-06 10:32:25.100000,1630.0,2,1634.6,6,TRADING
MO2503-C-4800,C,4800.0,2025-03-21,2025-03-06 10:32:54.100000,1628.2,2,1632.8,6,TRADING
MO2503-C-4800,C,4800.0,2025-03-21,2025-03-06 10:36:25.100000,1626.4,2,1631.8,6,TRADING
MO2503-C-4800,C,4800.0,2025-03-21,2025-03-06 10:41:20.100000,1631.0,2,1635.4,6,TRADING
MO2503-C-4800,C,4800.0,2025-03-21,2025-03-06 10:46:05.100000,1629.8,2,1634.6,5,TRADING
MO2503-C-4800,C,4800.0,2025-03-21,2025-03-06 10:47:19.600000,1626.8,6,1632.6,6,TRADING
MO2503-C-4800,C,4800.0,2025-03-21,2025-03-06 14:59:59.999000,1655.0,1,1690.8,1,TRADING
MO2503-C-4900,C,4900.0,2025-03-21,2025-03-06 14:22:17.100000,1584.2,12,1591.2,10,TRADING
MO2503-C-4950,C,4950.0,2025-03-21,2025-03-06 09:50:09.100000,1464.8,6,1471.8,6,TRADING
MO2503-C-5000,C,5000.0,2025-03-21,2025-03-06 09:50:09.100000,1414.6,6,1421.6,6,TRADING
MO2503-C-5000,C,5000.0,2025-03-21,2025-03-06 13:14:03.100000,1479.2,6,1483.8,11,TRADING
MO2503-C-5000,C,5000.0,2025-03-21,2025-03-06 13:35:03.600000,1469.8,6,1474.8,6,TRADING
MO2503-C-5000,C,5000.0,2025-03-21,2025-03-06 14:59:59.999000,1456.4,1,1489.8,1,TRADING
MO2503-C-5100,C,5100.0,2025-03-21,2025-03-06 10:55:13.600000,1337.4,21,1341.2,6,TRADING
MO2503-C-5100,C,5100.0,2025-03-21,2025-03-06 13:35:03.600000,1369.6,6,1375.0,6,TRADING
MO2503-C-5200,C,5200.0,2025-03-21,2025-03-06 09:36:45.600000,1187.6,3,1191.8,6,TRADING
MO2503-C-5200,C,5200.0,2025-03-21,2025-03-06 10:22:07.100000,1232.8,6,1236.0,6,TRADING
MO2503-C-5200,C,5200.0,2025-03-21,2025-03-06 10:29:13.100000,1235.8,6,1239.0,6,TRADING
MO2503-C-5200,C,5200.0,2025-03-21,2025-03-06 10:55:13.600000,1237.8,6,1241.6,6,TRADING
MO2503-C-5200,C,5200.0,2025-03-21,2025-03-06 13:46:14.100000,1254.8,6,1258.2,6,TRADING
MO2503-C-5200,C,5200.0,2025-03-21,2025-03-06 14:59:59.999000,1257.6,1,1288.8,1,TRADING
MO2503-C-5300,C,5300.0,2025-03-21,2025-03-06 10:47:10.100000,1130.2,6,1134.6,5,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 09:47:40.600000,1008.0,6,1010.0,2,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 09:48:02.100000,1008.6,6,1012.6,6,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 09:48:37.600000,1013.2,6,1015.0,8,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 09:48:41.100000,1013.8,12,1018.0,6,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 10:08:22.600000,1051.6,6,1055.4,6,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 10:09:11.100000,1049.0,12,1053.0,6,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 10:16:06.100000,1046.0,6,1049.2,3,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 10:21:01.600000,1037.8,6,1041.8,6,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 10:27:51.600000,1042.4,6,1045.4,6,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 13:12:39.100000,1078.4,6,1082.4,6,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 13:14:45.100000,1082.2,6,1085.4,12,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 13:55:47.100000,1068.0,12,1071.4,6,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 14:46:03.100000,1080.2,6,1084.0,6,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 14:53:42.600000,1072.8,6,1076.2,6,TRADING
MO2503-C-5400,C,5400.0,2025-03-21,2025-03-06 14:59:59.999000,1059.4,1,1085.0,1,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 09:36:45.600000,889.6,6,893.0,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 09:50:09.100000,916.6,6,922.6,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 10:21:01.600000,938.6,3,942.2,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 10:22:07.100000,934.0,6,937.2,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 10:29:13.100000,936.8,6,940.2,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 10:51:59.600000,942.4,6,946.0,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 10:58:22.100000,943.0,6,946.6,12,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 10:59:08.600000,946.0,6,947.4,2,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 10:59:23.600000,946.6,6,950.4,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 11:11:34.100000,951.6,5,955.0,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 11:18:27.600000,963.2,6,967.0,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 13:55:47.100000,968.4,15,972.0,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 14:19:04.100000,981.6,6,985.4,6,TRADING
MO2503-C-5500,C,5500.0,2025-03-21,2025-03-06 14:59:59.999000,965.0,1,987.4,1,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:30:11.600000,746.0,1,784.0,1,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:30:15.600000,756.0,3,776.2,6,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:34:06.100000,791.8,6,794.6,6,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:34:17.100000,790.4,6,794.6,6,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:35:04.600000,785.8,6,789.4,9,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:36:02.100000,800.0,6,803.4,9,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:36:45.600000,790.2,6,794.4,12,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:37:41.100000,780.8,6,783.8,6,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:38:06.100000,786.8,6,791.0,6,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:39:05.100000,781.6,6,785.2,6,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:41:10.600000,790.0,1,793.6,12,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:41:33.100000,787.2,6,791.2,6,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:44:43.600000,793.0,6,796.8,3,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:45:11.100000,806.0,2,808.6,24,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:47:18.100000,803.6,6,807.8,3,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:47:38.100000,808.8,6,812.6,6,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:48:41.600000,818.2,6,820.6,6,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:49:03.100000,818.4,6,822.6,6,TRADING
MO2503-C-5600,C,5600.0,2025-03-21,2025-03-06 09:49:10.100000,822.4,6,825.4,6,TRADING
