contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,trading_status
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:36:51.000000,1017.8,6,1022.6,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:38:31.000000,1006.8,12,1012.4,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:41:47.500000,995.2,6,1000.2,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:43:02.500000,992.0,6,995.0,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:44:07.000000,995.4,6,999.4,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:46:36.500000,987.2,6,992.8,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:48:08.500000,987.4,6,992.6,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:49:43.000000,995.6,6,999.0,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:52:44.000000,997.2,6,1001.8,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:53:20.000000,1009.8,6,1014.2,18,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 09:57:13.000000,1045.8,6,1050.0,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 10:07:16.500000,1057.8,6,1062.0,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 10:10:47.000000,1066.8,6,1072.2,18,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 10:12:50.000000,1063.2,5,1069.0,18,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-03-27 14:59:59.999000,1061.0,1,1092.8,1,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-03-27 09:35:02.000000,932.0,6,934.2,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-03-27 11:26:46.500000,988.8,5,993.8,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-03-27 11:26:51.500000,988.8,5,993.8,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-03-27 14:59:59.999000,966.2,1,988.8,1,TRADING
MO2504-C-5400,C,5400.0,2025-04-18,2025-03-27 09:48:08.500000,788.8,3,793.4,6,TRADING
MO2504-C-5400,C,5400.0,2025-04-18,2025-03-27 13:51:17.500000,892.2,6,896.8,6,TRADING
MO2504-C-5400,C,5400.0,2025-04-18,2025-03-27 13:53:24.500000,887.2,6,892.0,6,TRADING
MO2504-C-5400,C,5400.0,2025-04-18,2025-03-27 14:59:59.999000,868.6,1,891.2,1,TRADING
MO2504-C-5500,C,5500.0,2025-04-18,2025-03-27 09:30:50.000000,756.2,6,762.0,5,TRADING
