contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,trading_status
MO2504-C-4900,C,4900.0,2025-04-18,2025-04-17 09:36:07.900000,969.4,6,975.6,6,TRADING
MO2504-C-4900,C,4900.0,2025-04-18,2025-04-17 09:50:01.900000,972.2,6,975.0,12,TRADING
MO2504-C-4900,C,4900.0,2025-04-18,2025-04-17 10:01:48.400000,982.8,6,985.6,6,TRADING
MO2504-C-4900,C,4900.0,2025-04-18,2025-04-17 13:12:29.400000,970.8,3,971.8,6,TRADING
MO2504-C-4900,C,4900.0,2025-04-18,2025-04-17 13:13:09.900000,968.4,6,971.6,6,TRADING
MO2504-C-4900,C,4900.0,2025-04-18,2025-04-17 14:14:27.900000,981.6,3,985.4,3,TRADING
MO2504-C-4900,C,4900.0,2025-04-18,2025-04-17 14:17:36.900000,977.8,3,982.2,12,TRADING
MO2504-C-4900,C,4900.0,2025-04-18,2025-04-17 14:59:59.999000,929.4,1,952.0,1,TRADING
MO2504-C-4950,C,4950.0,2025-04-18,2025-04-17 09:50:00.400000,918.2,6,923.2,6,TRADING
MO2504-C-4950,C,4950.0,2025-04-18,2025-04-17 09:56:12.900000,944.2,12,947.8,6,TRADING
MO2504-C-4950,C,4950.0,2025-04-18,2025-04-17 10:17:53.900000,948.8,3,952.4,6,TRADING
MO2504-C-4950,C,4950.0,2025-04-18,2025-04-17 10:55:54.400000,932.6,12,935.8,6,TRADING
MO2504-C-4950,C,4950.0,2025-04-18,2025-04-17 14:59:59.999000,879.0,1,902.0,1,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 09:35:12.400000,848.6,6,852.2,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 09:35:39.900000,860.2,6,863.0,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 09:42:05.900000,845.4,6,848.4,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 09:50:11.900000,879.8,6,882.6,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 09:55:05.900000,894.6,6,895.0,5,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 09:55:06.400000,894.8,6,899.6,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 10:17:53.400000,899.0,3,900.0,29,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 10:17:56.400000,899.2,3,900.0,13,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 10:18:01.900000,899.8,1,900.0,7,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 10:18:05.900000,900.0,6,904.2,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 10:53:18.900000,877.6,6,881.6,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 11:22:07.400000,899.4,6,900.0,4,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 13:17:08.400000,869.8,11,870.6,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 13:17:09.400000,869.8,10,871.6,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 13:19:00.900000,869.8,7,871.4,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 13:24:20.400000,869.8,4,871.0,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 13:24:44.400000,869.8,1,871.0,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 13:24:52.900000,866.8,24,871.0,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 13:25:39.400000,866.4,8,870.0,1,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 14:01:00.400000,862.4,6,865.8,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 14:02:04.400000,859.0,6,862.6,6,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 14:03:02.900000,862.2,6,866.2,12,TRADING
MO2504-C-5000,C,5000.0,2025-04-18,2025-04-17 14:59:59.999000,829.2,1,852.2,1,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 09:32:01.900000,733.4,6,738.8,6,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 09:35:22.400000,752.6,6,756.6,6,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 09:38:04.900000,750.4,6,753.8,6,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 09:45:11.400000,752.4,6,754.4,6,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 09:50:00.400000,768.6,6,773.2,6,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 09:50:11.900000,779.6,6,782.4,6,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 09:50:57.400000,781.0,6,785.8,6,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 09:51:14.400000,783.4,6,786.8,6,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 10:04:59.400000,779.8,6,783.0,6,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 14:12:08.400000,779.8,6,784.0,6,TRADING
MO2504-C-5100,C,5100.0,2025-04-18,2025-04-17 14:59:59.999000,729.4,1,752.0,1,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:36:07.900000,669.8,6,675.2,12,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:36:49.900000,658.6,6,663.4,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:41:56.400000,647.4,6,651.8,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:48:36.400000,664.4,15,668.4,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:53:18.900000,684.6,6,688.2,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:53:59.900000,688.4,6,691.6,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:55:14.400000,689.4,6,693.8,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:56:12.400000,696.4,3,699.0,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:56:18.900000,692.2,12,696.8,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:56:52.400000,688.6,12,693.2,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 09:57:35.400000,686.6,24,691.0,12,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 10:04:28.400000,676.2,6,678.8,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 13:50:25.400000,668.6,3,671.0,1,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 13:51:57.400000,669.8,12,673.0,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 13:53:51.900000,672.8,3,676.6,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 13:57:20.400000,665.8,15,670.0,12,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 14:02:57.400000,661.2,6,664.2,6,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 14:03:45.900000,661.8,3,665.4,12,TRADING
MO2504-C-5200,C,5200.0,2025-04-18,2025-04-17 14:59:59.999000,629.0,1,652.0,1,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:30:24.400000,506.8,6,513.4,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:36:41.400000,560.4,12,564.0,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:39:12.400000,548.0,4,552.4,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:39:21.400000,547.8,4,551.4,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:39:33.400000,550.0,4,554.0,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:40:21.400000,551.6,5,556.4,12,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:42:05.900000,544.4,6,547.8,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:42:21.900000,549.6,6,553.0,1,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:43:26.400000,542.8,6,547.2,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:45:11.400000,553.0,6,555.6,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:45:18.400000,557.0,4,560.6,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:46:41.400000,564.0,1,566.2,6,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:46:42.400000,562.0,6,563.4,2,TRADING
MO2504-C-5300,C,5300.0,2025-04-18,2025-04-17 09:46:49.900000,561.4,6,565.4,6,TRADING
